replicate,batch_size,learning_rate,enc_learning_rate,disc_learning_rate,lambda_val,target_num,target_prop,epochs,iwcdan,epoch,class,iw_weight
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,10,0,0.73504657
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,10,0,0.9436521
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,10,0,0.8027215
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,10,1,0.94918764
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,10,1,1.0293206
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,10,1,1.2649535
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,10,1,1.056348
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,10,1,1.1972785
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,11,0,1.1632435
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,11,0,0.8959556
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,11,0,0.548082
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,11,0,1.0456134
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,11,0,0.785869
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,11,1,0.8367564
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,11,1,1.1040444
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,11,1,1.451918
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,11,1,0.9543866
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,11,1,1.214131
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,12,0,1.1632435
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,12,0,0.8959556
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,12,0,0.548082
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,12,0,1.0456134
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,12,0,0.785869
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,12,1,0.8367564
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,12,1,1.1040444
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,12,1,1.451918
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,12,1,0.9543866
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,12,1,1.214131
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,13,0,1.1632435
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,13,0,0.8959556
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,13,0,0.548082
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,13,0,1.0456134
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,13,0,0.785869
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,13,1,0.8367564
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,13,1,1.1040444
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,13,1,1.451918
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,13,1,0.9543866
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,13,1,1.214131
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,14,0,1.1632435
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,14,0,0.8959556
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,14,0,0.548082
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,14,0,1.0456134
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,14,0,0.785869
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,14,1,0.8367564
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,14,1,1.1040444
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,14,1,1.451918
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,14,1,0.9543866
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,14,1,1.214131
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,15,0,1.1632435
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,15,0,0.8959556
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,15,0,0.548082
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,15,0,1.0456134
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,15,0,0.785869
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,15,1,0.8367564
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,15,1,1.1040444
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,15,1,1.451918
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,15,1,0.9543866
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,15,1,1.214131
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,16,0,1.2364359
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,16,0,0.77377623
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,16,0,0.46177694
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,16,0,0.97885555
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,16,0,0.73612565
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,16,1,0.76356405
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,16,1,1.2262238
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,16,1,1.538223
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,16,1,1.0211445
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,16,1,1.2638743
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,17,0,1.2364359
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,17,0,0.77377623
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,17,0,0.46177694
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,17,0,0.97885555
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,17,0,0.73612565
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,17,1,0.76356405
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,17,1,1.2262238
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,17,1,1.538223
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,17,1,1.0211445
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,17,1,1.2638743
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,18,0,1.2364359
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,18,0,0.77377623
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,18,0,0.46177694
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,18,0,0.97885555
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,18,0,0.73612565
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,18,1,0.76356405
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,18,1,1.2262238
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,18,1,1.538223
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,18,1,1.0211445
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,18,1,1.2638743
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,19,0,1.2364359
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,19,0,0.77377623
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,19,0,0.46177694
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,19,0,0.97885555
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,19,0,0.73612565
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,19,1,0.76356405
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,19,1,1.2262238
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,19,1,1.538223
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,19,1,1.0211445
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,19,1,1.2638743
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,20,0,1.2364359
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,20,0,0.77377623
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,20,0,0.46177694
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,20,0,0.97885555
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,20,0,0.73612565
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,20,1,0.76356405
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,20,1,1.2262238
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,20,1,1.538223
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,20,1,1.0211445
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,20,1,1.2638743
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,21,0,1.3737458
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,21,0,0.7101415
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,21,0,0.41739663
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,21,0,1.0112809
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,21,0,0.61369276
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,21,1,0.6262542
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,21,1,1.2898586
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,21,1,1.5826033
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,21,1,0.98871917
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,21,1,1.3863072
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,22,0,1.3737458
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,22,0,0.7101415
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,22,0,0.41739663
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,22,0,1.0112809
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,22,0,0.61369276
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,22,1,0.6262542
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,22,1,1.2898586
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,22,1,1.5826033
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,22,1,0.98871917
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,22,1,1.3863072
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,23,0,1.3737458
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,23,0,0.7101415
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,23,0,0.41739663
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,23,0,1.0112809
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,23,0,0.61369276
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,23,1,0.6262542
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,23,1,1.2898586
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,23,1,1.5826033
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,23,1,0.98871917
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,23,1,1.3863072
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,24,0,1.3737458
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,24,0,0.7101415
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,24,0,0.41739663
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,24,0,1.0112809
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,24,0,0.61369276
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,24,1,0.6262542
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,24,1,1.2898586
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,24,1,1.5826033
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,24,1,0.98871917
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,24,1,1.3863072
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,25,0,1.3737458
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,25,0,0.7101415
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,25,0,0.41739663
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,25,0,1.0112809
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,25,0,0.61369276
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,25,1,0.6262542
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,25,1,1.2898586
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,25,1,1.5826033
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,25,1,0.98871917
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,25,1,1.3863072
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,26,0,1.3542883
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,26,0,0.61943036
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,26,0,0.3857436
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,26,0,1.0931671
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,26,0,0.5107288
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,26,1,0.6457116
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,26,1,1.3805697
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,26,1,1.6142564
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,26,1,0.906833
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,26,1,1.4892713
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,27,0,1.3542883
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,27,0,0.61943036
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,27,0,0.3857436
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,27,0,1.0931671
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,27,0,0.5107288
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,27,1,0.6457116
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,27,1,1.3805697
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,27,1,1.6142564
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,27,1,0.906833
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,27,1,1.4892713
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,28,0,1.3542883
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,28,0,0.61943036
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,28,0,0.3857436
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,28,0,1.0931671
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,28,0,0.5107288
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,28,1,0.6457116
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,28,1,1.3805697
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,28,1,1.6142564
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,28,1,0.906833
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,28,1,1.4892713
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,29,0,1.3542883
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,29,0,0.61943036
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,29,0,0.3857436
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,29,0,1.0931671
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,29,0,0.5107288
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,29,1,0.6457116
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,29,1,1.3805697
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,29,1,1.6142564
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,29,1,0.906833
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,29,1,1.4892713
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,30,0,1.3542883
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,30,0,0.61943036
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,30,0,0.3857436
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,30,0,1.0931671
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,30,0,0.5107288
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,30,1,0.6457116
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,30,1,1.3805697
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,30,1,1.6142564
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,30,1,0.906833
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,30,1,1.4892713
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,31,0,1.3984588
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,31,0,0.5924712
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,31,0,0.37808287
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,31,0,1.1952733
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,31,0,0.48103118
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,31,1,0.60154116
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,31,1,1.4075289
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,31,1,1.6219171
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,31,1,0.8047267
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,31,1,1.5189688
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,32,0,1.3984588
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,32,0,0.5924712
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,32,0,0.37808287
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,32,0,1.1952733
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,32,0,0.48103118
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,32,1,0.60154116
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,32,1,1.4075289
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,32,1,1.6219171
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,32,1,0.8047267
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,32,1,1.5189688
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,33,0,1.3984588
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,33,0,0.5924712
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,33,0,0.37808287
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,33,0,1.1952733
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,33,0,0.48103118
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,33,1,0.60154116
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,33,1,1.4075289
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,33,1,1.6219171
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,33,1,0.8047267
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,33,1,1.5189688
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,34,0,1.3984588
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,34,0,0.5924712
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,34,0,0.37808287
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,34,0,1.1952733
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,34,0,0.48103118
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,34,1,0.60154116
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,34,1,1.4075289
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,34,1,1.6219171
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,34,1,0.8047267
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,34,1,1.5189688
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,35,0,1.3984588
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,35,0,0.5924712
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,35,0,0.37808287
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,35,0,1.1952733
1,16,0.001,0.001,0.001,0.0,50,0.25,50,True,35,0,0.48103118
1,16,0.001,0.001,0.001,0.0,50,0.75,50,True,35,1,0.60154116
1,16,0.001,0.001,0.001,0.0,50,0.5,50,True,35,1,1.4075289
1,16,0.001,0.001,0.001,0.0,50,0.0,50,True,35,1,1.6219171
1,16,0.001,0.001,0.001,0.0,50,1.0,50,True,35,1,0.8047267
